ID,POSITION,NAME,ALLIANCE,POWER,HIGHEST_POWER,KP,DEATHS,RSS_ASSIST,T4_KILLS,T5_KILLS,TIMESTAMP
153823208,17,Kremitdforg,[OM/1]OGAH MUNDURR,58.873M,62.492M,136.56M,1.7655M,236.99M,10.792M,1.2764M,2023-09-10 16:04:38.768820
72978238,18,ᵀᴱ Hieu f2p,[1/TE]Twilight~Errant,58.947M,67.909M,1.8882B,18.59M,5.8589B,98.499M,43.672M,2023-09-10 16:05:00.039086
65225685,19,ᵀᴱJehovany,[1/TE]Twilight~Errant,58.43M,70.891M,798.84M,9.2836M,1.7077B,55.74M,11.566M,2023-09-10 16:05:21.270100
58058044,20,ᵀᴱ DukeMigz,[1/TE]Twilight~Errant,57.674M,85.222M,2.2838B,11.056M,18.166B,158.31M,30.205M,2023-09-10 16:05:40.912059
52696557,21,ᵀᴱNoChance,[OM/1]OGAH MUNDURR,57.635M,77.444M,1.0633B,10.959M,3.2357B,68.611M,16.419M,2023-09-10 16:06:01.130061
106308292,22,ᵀᴱ smile,[1/TE]Twilight~Errant,56.489M,59.533M,221.62M,4.5538M,2.1473B,12.659M,4.5685M,2023-09-10 16:06:22.612387
97192085,23,ᵀᴱ Papi 㐅,[1/TE]Twilight~Errant,55.957M,58.673M,680.8M,4.8593M,5.3327B,51.658M,6.4783M,2023-09-10 16:06:42.857517
109032862,24,ᴼᵐShanksヅ,[OM/1]OGAH MUNDURR,54.974M,60.836M,670.75M,6.3154M,8.074B,49.631M,7.9391M,2023-09-10 16:07:03.897406
59538032,25,Noᴍᴇʀᴄʏ,[1/TE]Twilight~Errant,54.95M,72.158M,297.78M,8.4095M,4.2157B,16.396M,6.1336M,2023-09-10 16:07:25.427367
71056110,26,ᴼᵐ A K D,[OM/1]OGAH MUNDURR,54.568M,64.274M,347.33M,14.089M,14.323B,22.543M,4.9253M,2023-09-10 16:07:46.830762
147724962,27,ᶻᵉPopeye,[31Ws]Whisky & Soda,53.013M,60.001M,300.03M,1.7119M,319.71M,22.745M,1.9927M,2023-09-10 16:08:09.043933
121314402,28,ᵀᴱ МİRKAN,[1/TE]Twilight~Errant,53.42M,60.072M,135.89M,5.0787M,120.23M,8.4251M,1.3889M,2023-09-10 16:08:31.406029
129315599,29,ᵀᴱ Mattos,[1/TE]Twilight~Errant,52.342M,57.879M,1.0008B,5.5217M,4.3966B,70.557M,12.937M,2023-09-10 16:08:55.674842
146515802,30,SrPerxita,[1/TE]Twilight~Errant,50.406M,57.309M,425.48M,2.9704M,3.6575B,32.236M,2.9685M,2023-09-10 16:09:21.320524
